UrbanPopulation,Surface_Area_of_Built_District,Road_Surface_Area_Per_Capita_m2,Parkland_per_capita,Rate_of_non_hazardous_treatment_of_domestic_waste(%),Population_urbanization,GDP,First_sector_of_GDP,Industrial_wastewater_discharge_(tonnes),Industrial_fume_emissions_(tonnes),Comprehensive_industrial_solid_waste_utilisation_rate(%),Citycode,Area_of_administrative_districts,Greening_coverage_in_builtup_areas,Year,CO2,ISA,NPP,NTL,PD,pm2.5,Science_expend,SO2_REMOVE,Sewage
30.52,45.0,4.67,14.43,15.78,0.271,6827297,26.09,3225.0,7307.0,99.77,511700,16587,50.28,2010,16087642.0357528,135.86,525.892008429539,0.993910894074,276.520727561697,56.3798074962,7291.0,52763.0,22.53
22.0,21.0,8.68,15.5,43.47,0.311,2396141,18.7,1943.0,2786.0,64.24,511800,15049,41.8,2010,2367143.44689974,84.27,729.854739531986,0.514541088581,81.6689235939508,35.444799745,4262.0,39091.0,-23.3600000000006
28.3,17.5,1.55,8.84,76.19,0.233,2383161,31.79,827.0,8681.0,94.0,511900,12295,34.06,2010,1762458.50202663,52.02,558.197666198732,0.362844820571,206.690058132637,52.0606314122,3157.0,6.0,84.1700000000001
26.46,36.0,11.37,5.7,95.3,0.252,5345119,24.23,2613.0,6640.0,99.99,512000,5745,35.31,2010,1803531.62446441,55.09,451.896167998318,1.11561196106,458.876714100906,69.2994420693,7993.0,75.0,68.3600000000006
179.0,162.0,6.2,10.06,96.2,0.4951,9719382,5.15,2380.0,12601.0,56.17,520100,8043,42.3,2010,16363320.4046886,185.06,739.909078212291,4.89339470083,382.391064638783,42.3895335612,36075.0,361595.0,95.5999999999999
28.01,38.5,10.15,2.44,64.72,0.2223,4301556,6.16,3912.0,27023.0,43.96,520200,9915,24.36,2010,36284485.2001164,48.96,728.98200036998,1.88964054927,227.991860465116,37.1692384167,6184.0,357016.0,79.4000000000015
72.89,62.0,5.28,4.94,100.0,0.152,7776409,15.81,2203.0,9836.0,66.0,520300,30767,51.11,2010,16643612.6978026,139.11,679.746882462981,0.619075482738,172.819258749508,49.0753557975,13954.0,174350.0,60.9799999999996
46.1,32.0,5.04,1.23,91.4,0.1553,1957038,18.47,719.0,16544.0,76.52,520400,9235,32.31,2010,11123278.9012265,75.63,725.887295891491,1.51479162168,206.097677139037,41.1102016678,5287.0,194686.0,102.610000000001
227.08,295.03,8.42,8.36,85.0,0.5901,18086467,6.31,4435.0,7905.0,96.11,530100,21011,34.72,2010,31956163.7319021,271.61,813.266185069984,5.10327923469,228.358874235615,28.7375814327,44350.0,639559.0,104.790000000001
60.0,56.0,10.98,9.29,98.69,0.2898,8709446,18.38,3078.0,24900.0,51.43,530300,28922,38.93,2010,52827297.8782815,200.63,752.640760106726,1.74711172605,156.735746316464,31.3005846483,14470.0,369341.0,81.1000000000004
20.12,23.23,16.2,10.14,87.17,0.3399,6444042,10.33,1510.0,4325.0,53.0,530400,14942,41.22,2010,16454714.8049199,127.64,876.893094700629,2.49869346734,116.29262166405,31.1666315174,12766.0,82809.0,99.7899999999936
15.3,21.0,12.37,10.99,100.0,0.2251,2216546,32.62,3645.0,1442.0,67.74,530500,19060,30.08,2010,2357820.13971611,24.5,1107.19496049643,1.36029373197,102.446288067186,27.8837008307,3363.0,7171.0,28.1700000000001
23.96,26.48,12.94,7.86,0.0,0.1719,3204517,22.75,365.0,12097.0,44.13,530600,22443,26.63,2010,4409308.49178513,78.21,696.299057436611,0.543623562962,165.031663069868,37.4605853737,8739.0,27089.0,48.8299999999999
11.74,21.79,18.6,29.9,85.0,0.2712,1206746,19.06,132.0,1185.0,74.38,530700,20558,30.6,2010,2579215.8485846,11.62,828.787515118524,0.786051262098,45.6374234267681,23.3941820639,4559.0,1005.0,84.5
18.26,24.0,12.16,13.86,100.0,0.2799,2116987,30.41,2456.0,2171.0,81.89,530800,44266,56.08,2010,7116793.56759277,36.9,1191.52475576024,0.368277140016,47.1184538209762,31.2175517513,8423.0,0.0,0.0
13.5,13.3,10.75,2.22,0.0,0.2642,1813326,34.85,2290.0,880.0,93.01,530900,23624,31.86,2010,2806590.080614,17.33,1127.6923516816,0.767364193617,82.5551256613757,30.231543915,3224.0,678.0,67.2200000000012
20.0,62.88,13.54,5.27,0.0,0.3382,1632777,5.6,492.0,247.0,1.3,540100,29654,43.13,2010,1686391.1592208,0.0,154.272577073932,0.410510358767,12.7316199494001,37.432334358,25442.0,0.0,89.87
342.43,326.53,15.6,9.5,97.47,0.4565,27240800,4.05,13840.0,16675.0,98.05,610100,10104,40.37,2010,35482376.8462677,1145.0,520.731722185935,10.8141978981,544.697071834843,54.539229543,43550.0,63563.0,51.1800000000003
39.43,38.44,10.98,9.74,85.03,0.4723,1558600,6.94,328.0,3336.0,82.31,610200,3886,43.0,2010,9979565.08919206,63.62,465.75294668644,3.1619194252,153.396069947719,50.4647997251,2231.0,56511.0,74.5200000000004
74.65,92.06,15.69,14.23,100.0,0.2484,8065640,10.56,11521.0,8714.0,26.86,610300,18127,39.67,2010,21092474.7863959,476.26,624.146704114215,2.31529242834,149.16486444131,45.3438477605,12723.0,60619.0,81.8599999999988
77.51,65.0,10.08,13.43,53.45,0.2124,8732000,18.03,7149.0,11757.0,99.01,610400,10318,32.19,2010,42018970.9356137,543.95,456.745204868032,6.70937439473,361.462522976377,56.882482343,8223.0,149524.0,63.2200000000012
39.72,40.0,16.82,11.88,84.03,0.2761,6554980,15.34,3245.0,19223.0,47.49,610500,12982,30.27,2010,55855233.8614035,1024.99,392.122225465161,5.66109785203,305.290496760259,62.5718574482,5432.0,509850.0,65.380000000001
27.56,25.95,5.05,9.58,81.93,0.2631,7282600,7.56,1390.0,7000.0,87.75,610600,37040,26.22,2010,5042538.99687128,136.3,395.498527277005,2.88892188892,39.9929862523084,44.2287970756,16784.0,16994.0,93.4300000000003
40.2,33.2,6.29,14.09,80.0,0.1971,4156440,22.07,2244.0,20672.0,44.0,610700,27092,37.88,2010,20947706.8459238,288.19,628.46279442718,1.02898015008,96.9168965517241,44.3883321751,6985.0,95442.0,108.800000000003
26.0,40.0,12.77,7.11,90.87,0.4439,13023080,5.38,5099.0,22168.0,97.41,610800,42887,25.38,2010,56349690.3176201,453.72,211.009838205874,2.39297273383,52.5928209645452,44.0538368041,32284.0,67977.0,93.1399999999994
30.05,30.0,13.91,10.04,0.0,0.1541,2749450,23.85,292.0,3649.0,93.3,610900,23532,34.8,2010,2517476.85849553,120.86,609.771276364148,0.63722987919,86.0613640564352,44.8212713182,4719.0,39308.0,46.4600000000009
12.5,13.1,14.32,11.36,99.32,0.152,2251190,20.72,1976.0,6279.0,4.56,611000,19584,21.71,2010,2440266.48310726,127.53,596.389210291721,0.836448120915,91.363543304208,43.9233618173,4357.0,80565.0,81.0
187.84,196.26,10.89,8.63,80.26,0.592,9259821,3.3,2529.0,9356.0,78.94,620100,12961,25.05,2010,32464657.604416,176.9,191.664929159489,3.97190670907,174.992776760011,52.3007700536,20151.0,86667.0,64.3599999999988
15.65,36.69,22.12,14.9,100.0,0.4576,1947494,5.26,1614.0,13815.0,18.5,620300,7566,32.11,2010,10667093.3381903,12.1,173.924140474299,1.3129670906,43.6321880007121,44.6050744281,2558.0,1184058.0,59.0899999999999
35.05,55.17,13.73,6.66,60.61,0.3369,2653311,12.39,1463.0,14027.0,34.75,620400,20095,22.8,2010,39741085.3840998,51.73,156.281734577947,0.941697343548,64.0249768097021,49.7498573774,2959.0,334013.0,48.5500000000011
63.34,42.24,8.72,5.62,100.0,0.2651,2600022,18.43,475.0,4246.0,81.23,620500,14277,35.4,2010,7517123.92157059,133.45,500.710979754688,1.45494705841,170.832847472701,41.8342419769,7033.0,9479.0,43.8499999999985
25.0,28.5,10.16,3.8,95.0,0.3161,1927902,27.75,741.0,2901.0,74.0,620600,32584,31.93,2010,2775749.43423697,15.72,240.709366081959,0.373718977652,40.3330759277038,46.2024276027,2052.0,720.0,70.2299999999996
17.55,33.69,16.68,15.71,43.18,0.2582,1920761,27.95,987.0,8092.0,72.24,620700,38582,26.5,2010,7687506.48607955,24.16,206.121392776353,0.347976397806,23.2034758479682,42.2747495932,3289.0,21922.0,54.3800000000001
25.8,36.0,18.74,7.78,100.0,0.1528,1956563,22.17,1410.0,4756.0,78.68,620800,11120,0.6,2010,21115588.2618544,89.41,463.247757883921,1.54294699012,138.751658348601,44.751096717,3995.0,81385.0,9.60000000000218
22.6,38.0,13.93,9.84,80.85,0.5597,3210478,14.63,733.0,3208.0,90.0,620900,167655,40.68,2010,8345033.13771023,21.26,132.642209373098,0.138133374679,4.11930550881614,43.6392217348,4533.0,4000.0,39.7999999999956
17.54,21.3,11.06,4.46,46.63,0.2034,3022211,14.39,180.0,1404.0,96.32,621000,27124,14.0,2010,2883081.26530031,74.05,360.796846717264,0.935834993727,66.3480328246031,44.2141564627,5698.0,341.0,2.40000000000873
16.7,23.4,8.96,9.18,30.0,0.1137,1319394,30.77,187.0,1599.0,75.36,621100,19612,25.91,2010,3480542.2528365,36.14,356.007296301976,0.966292707802,108.219099112002,46.6128454598,5895.0,248.0,32.21
11.6,10.4,4.22,1.32,0.0,0.1286,1423400,26.92,842.0,450.0,81.72,621200,27845,1.64,2010,2301073.40387155,131.74,610.383269444657,0.527973907745,70.1743490049624,38.1949766302,2245.0,1763.0,27.2999999999993
95.3,66.77,7.35,8.94,71.54,0.5959,5010743,3.83,4052.0,21034.0,83.56,630100,7564,40.97,2010,15751414.9390034,15.26,352.748433874711,3.60205425336,178.533808792995,44.9945348494,6566.0,27817.0,65.4400000000001
92.29,120.57,15.28,14.39,100.0,0.6318,5781483,5.59,5894.0,8329.0,75.38,640100,6946,42.88,2010,44328058.0450599,307.56,174.944474405445,8.64846019756,143.467738810308,46.5140591176,11625.0,29896.0,84.0
36.98,99.64,15.81,26.36,96.42,0.5829,2707801,5.39,1864.0,72071.0,53.74,640200,4084,40.43,2010,25621144.1319718,448.33,145.368267256357,5.22750674185,117.328094302554,46.0122975829,1891.0,177479.0,78.8600000000001
18.33,28.21,20.12,19.19,99.43,0.3104,1858945,16.09,6944.0,14200.0,90.01,640300,16747,38.79,2010,23109771.6458293,83.75,163.392833846874,1.71380972214,49.1705369209977,44.5284751929,3424.0,2359.0,35.3600000000006
15.3,34.62,19.06,8.52,100.0,0.1222,879280,27.45,142.0,1000.0,99.2,640400,10524,28.31,2010,4915334.86499521,14.96,353.855948534669,1.07268241769,91.2160469409283,44.6476021483,3865.0,594.0,63.8299999999999
18.3,32.04,19.02,11.62,45.09,0.2169,1429824,18.14,5300.0,27833.0,60.61,640500,13659,26.03,2010,9040196.83251584,86.44,159.453958495223,1.31944851863,54.8293619142572,47.9245722446,2803.0,20325.0,91.8199999999997
243.04,342.67,7.18,7.39,87.4,0.9744,10945200,1.5,5822.0,32993.0,68.2,650100,13793,34.77,2010,56667140.8718145,356.26,163.047724490931,4.03753785478,106.633748196248,46.9849897448,21497.0,68796.0,73.7700000000004
26.13,57.16,23.6,9.04,94.87,0.7686,4802909,0.66,1580.0,6010.0,63.55,650200,7374,50.68,2010,5561934.79262909,90.73,64.9291515227472,4.03148174059,21.5633187772926,43.2489227486,9943.0,18070.0,91.8499999999999
